FlightID,Airline,FlightNumber,Origin,Destination,ScheduledDeparture,ActualDeparture,ScheduledArrival,ActualArrival,DelayMinutes,DelayReason,Cancelled,Diverted,AircraftType,TailNumber,Distance
1409787,Delta,6462,ORD,SEA,2024-09-01 10:20,2024-09-01 10:25,2024-09-01 14:20,2024-09-01 14:42,22,Maintenance,False,False,Boeing 737,N97480,2933
823436,Delta,9794,JFK,SFO,2024-09-01 15:00,2024-09-01 15:14,2024-09-01 16:00,2024-09-01 16:19,19,Weather,False,True,Boeing 777,N91941,2585
195390,Delta,9055,ORD,BOS,2024-09-01 15:48,2024-09-01 16:09,2024-09-01 16:48,2024-09-01 17:16,28,Weather,True,False,Boeing 737,N65228,2171
1054587,Delta,8229,DFW,MIA,2024-09-01 06:22,2024-09-01 06:45,2024-09-01 11:22,2024-09-01 11:47,25,Air Traffic Control,False,True,Boeing 737,N43404,560
800878,Delta,9839,LAX,MIA,2024-09-01 09:29,2024-09-01 09:54,2024-09-01 13:29,2024-09-01 13:37,8,Weather,True,False,Boeing 737,N51932,991
1718202,Delta,606,JFK,BOS,2024-09-01 21:27,2024-09-01 21:34,2024-09-01 23:27,2024-09-01 23:44,17,Maintenance,True,True,Boeing 777,N53532,2224
686241,Delta,2634,ATL,JFK,2024-09-01 11:21,2024-09-01 11:39,2024-09-01 17:21,2024-09-01 17:41,20,Air Traffic Control,True,True,Boeing 777,N10619,982
492334,Delta,1726,ATL,JFK,2024-09-01 06:53,2024-09-01 07:20,2024-09-01 07:53,2024-09-01 08:18,25,Air Traffic Control,True,True,Boeing 777,N59070,1103
1326298,Delta,9777,LAX,SEA,2024-09-01 03:19,2024-09-01 03:43,2024-09-01 07:19,2024-09-01 07:45,26,Maintenance,True,True,Boeing 737,N86525,1278
1337132,Delta,5376,ATL,SFO,2024-09-01 12:11,2024-09-01 12:16,2024-09-01 17:11,2024-09-01 17:25,14,Air Traffic Control,True,False,Boeing 737,N33821,2201
1546193,Delta,4821,ORD,BOS,2024-09-01 23:28,2024-09-01 23:36,2024-09-02 01:28,2024-09-02 01:22,-6,,False,True,Boeing 737,N64801,2396
1015467,Delta,323,ORD,JFK,2024-09-01 23:11,2024-09-01 23:15,2024-09-02 05:11,2024-09-02 05:04,-7,,False,True,Boeing 777,N15659,2484
702026,Delta,2615,DFW,BOS,2024-09-01 13:50,2024-09-01 14:05,2024-09-01 17:50,2024-09-01 18:04,14,Maintenance,True,True,Boeing 737,N91567,288
207831,Delta,1167,ORD,MIA,2024-09-01 20:28,2024-09-01 20:53,2024-09-02 02:28,2024-09-02 02:37,9,Weather,False,False,Boeing 777,N75036,2968
801730,Delta,7118,DFW,JFK,2024-09-01 08:26,2024-09-01 08:42,2024-09-01 10:26,2024-09-01 10:56,30,Weather,False,True,Boeing 777,N35365,937
182251,Delta,4363,ORD,SFO,2024-09-01 12:57,2024-09-01 13:10,2024-09-01 14:57,2024-09-01 15:16,19,Maintenance,True,False,Airbus A320,N60657,2538
1080972,Delta,1826,ATL,SEA,2024-09-01 06:55,2024-09-01 07:23,2024-09-01 08:55,2024-09-01 08:57,2,Weather,False,True,Boeing 777,N30590,713
1182265,Delta,9308,DFW,SFO,2024-09-01 13:26,2024-09-01 13:38,2024-09-01 16:26,2024-09-01 16:37,11,Maintenance,True,True,Boeing 777,N29792,2766
1581457,Delta,8321,ORD,MIA,2024-09-01 15:20,2024-09-01 15:43,2024-09-01 20:20,2024-09-01 20:31,11,Weather,True,False,Boeing 737,N43572,1032
720777,Delta,5944,JFK,BOS,2024-09-01 18:14,2024-09-01 18:28,2024-09-02 00:14,2024-09-02 00:38,24,Maintenance,True,True,Airbus A320,N44549,657
507025,Delta,6238,LAX,MIA,2024-09-01 06:25,2024-09-01 06:28,2024-09-01 12:25,2024-09-01 12:55,30,Air Traffic Control,False,False,Airbus A320,N62853,211
1394651,Delta,5598,JFK,BOS,2024-09-01 22:43,2024-09-01 22:56,2024-09-02 00:43,2024-09-02 01:13,30,Air Traffic Control,True,True,Boeing 737,N93458,2836
1416346,Delta,1707,ORD,BOS,2024-09-01 08:57,2024-09-01 09:08,2024-09-01 10:57,2024-09-01 11:22,25,Air Traffic Control,False,True,Boeing 737,N72219,1597
399823,Delta,9767,DFW,MIA,2024-09-01 08:06,2024-09-01 08:17,2024-09-01 11:06,2024-09-01 11:10,4,Air Traffic Control,True,True,Boeing 737,N41308,1957
988488,Delta,2338,ORD,MIA,2024-09-01 12:17,2024-09-01 12:38,2024-09-01 14:17,2024-09-01 14:38,21,Maintenance,True,True,Boeing 737,N59284,188
1133310,Delta,2075,LAX,SEA,2024-09-01 14:44,2024-09-01 14:46,2024-09-01 15:44,2024-09-01 15:52,8,Maintenance,False,True,Boeing 777,N37294,1009
513191,Delta,7634,ATL,SFO,2024-09-01 15:00,2024-09-01 15:24,2024-09-01 18:00,2024-09-01 18:03,3,Air Traffic Control,False,True,Boeing 777,N33967,1705
929322,Delta,5975,LAX,MIA,2024-09-01 03:45,2024-09-01 04:02,2024-09-01 09:45,2024-09-01 09:53,8,Air Traffic Control,False,True,Airbus A320,N54065,2578
748377,Delta,9533,JFK,SFO,2024-09-01 05:35,2024-09-01 05:40,2024-09-01 10:35,2024-09-01 10:58,23,Air Traffic Control,False,True,Airbus A320,N45110,955
236725,Delta,4648,DFW,SFO,2024-09-01 14:15,2024-09-01 14:33,2024-09-01 17:15,2024-09-01 17:42,27,Air Traffic Control,False,False,Airbus A320,N82747,104
372071,Delta,536,JFK,SFO,2024-09-01 12:38,2024-09-01 13:04,2024-09-01 18:38,2024-09-01 18:42,4,Air Traffic Control,True,True,Airbus A320,N39941,1249
648559,Delta,4866,ORD,BOS,2024-09-01 20:07,2024-09-01 20:37,2024-09-02 01:07,2024-09-02 01:36,29,Weather,True,False,Boeing 777,N61968,2262
150964,Delta,8781,LAX,SEA,2024-09-01 20:37,2024-09-01 21:02,2024-09-02 02:37,2024-09-02 02:33,-4,,False,True,Boeing 737,N41058,1174
1698899,Delta,1247,DFW,SEA,2024-09-01 22:44,2024-09-01 22:56,2024-09-02 01:44,2024-09-02 02:12,28,Air Traffic Control,True,True,Airbus A320,N79821,2622
653123,Delta,5868,LAX,SEA,2024-09-01 13:19,2024-09-01 13:19,2024-09-01 14:19,2024-09-01 14:11,-8,,False,True,Boeing 777,N71957,127
128074,Delta,6136,JFK,BOS,2024-09-01 10:37,2024-09-01 10:38,2024-09-01 15:37,2024-09-01 15:38,1,Maintenance,False,True,Boeing 737,N56908,2660
560590,Delta,7705,ATL,MIA,2024-09-01 10:09,2024-09-01 10:18,2024-09-01 15:09,2024-09-01 15:32,23,Air Traffic Control,False,True,Boeing 737,N51598,2280
688500,Delta,3415,JFK,SFO,2024-09-01 13:27,2024-09-01 13:27,2024-09-01 14:27,2024-09-01 14:49,22,Weather,True,True,Airbus A320,N16805,547
520060,Delta,5039,ORD,SFO,2024-09-01 15:06,2024-09-01 15:29,2024-09-01 18:06,2024-09-01 18:06,0,,False,False,Airbus A320,N25295,1799
1715961,Delta,8066,JFK,SEA,2024-09-01 17:33,2024-09-01 17:49,2024-09-01 21:33,2024-09-01 21:24,-9,,True,False,Boeing 737,N97234,1677
341749,Delta,5531,JFK,MIA,2024-09-01 13:47,2024-09-01 14:17,2024-09-01 16:47,2024-09-01 16:37,-10,,False,False,Boeing 737,N59475,2328
493579,Delta,6193,LAX,JFK,2024-09-01 04:03,2024-09-01 04:29,2024-09-01 10:03,2024-09-01 10:33,30,Maintenance,True,True,Boeing 777,N19125,2663
1348220,Delta,2066,ORD,JFK,2024-09-01 23:05,2024-09-01 23:14,2024-09-02 04:05,2024-09-02 04:20,15,Air Traffic Control,False,True,Airbus A320,N12262,1350
1254176,Delta,9560,DFW,SEA,2024-09-01 12:08,2024-09-01 12:29,2024-09-01 17:08,2024-09-01 17:26,18,Air Traffic Control,True,False,Boeing 777,N33820,2315
1657774,Delta,9340,LAX,SFO,2024-09-01 01:27,2024-09-01 01:57,2024-09-01 07:27,2024-09-01 07:41,14,Weather,False,True,Airbus A320,N57640,245
836836,Delta,3617,ORD,MIA,2024-09-01 12:07,2024-09-01 12:22,2024-09-01 16:07,2024-09-01 16:35,28,Air Traffic Control,False,True,Airbus A320,N68479,2594
1154462,Delta,7056,ATL,JFK,2024-09-01 09:25,2024-09-01 09:45,2024-09-01 15:25,2024-09-01 15:17,-8,,True,False,Airbus A320,N87755,2941
854551,Delta,3590,DFW,BOS,2024-09-01 16:49,2024-09-01 16:50,2024-09-01 22:49,2024-09-01 23:06,17,Weather,True,False,Airbus A320,N31176,2183
1153547,Delta,755,JFK,SFO,2024-09-01 22:29,2024-09-01 22:58,2024-09-02 02:29,2024-09-02 02:35,6,Air Traffic Control,True,False,Airbus A320,N10941,495
806310,Delta,2386,JFK,SEA,2024-09-01 00:57,2024-09-01 01:14,2024-09-01 06:57,2024-09-01 06:58,1,Weather,False,False,Airbus A320,N76991,316
1542795,Delta,1031,ATL,SEA,2024-09-01 08:01,2024-09-01 08:18,2024-09-01 09:01,2024-09-01 08:55,-6,,False,True,Boeing 777,N61244,2087
787070,Delta,1380,DFW,MIA,2024-09-01 18:48,2024-09-01 18:52,2024-09-01 19:48,2024-09-01 20:15,27,Air Traffic Control,True,False,Airbus A320,N49663,2374
38140,Delta,5999,JFK,BOS,2024-09-01 16:38,2024-09-01 16:41,2024-09-01 17:38,2024-09-01 17:47,9,Maintenance,True,False,Airbus A320,N62354,2617
276738,Delta,2885,LAX,JFK,2024-09-01 06:04,2024-09-01 06:34,2024-09-01 10:04,2024-09-01 10:10,6,Weather,True,True,Boeing 737,N55290,734
8461,Delta,7257,JFK,MIA,2024-09-01 02:01,2024-09-01 02:16,2024-09-01 03:01,2024-09-01 03:12,11,Weather,True,False,Boeing 777,N62707,178
826709,Delta,8198,JFK,JFK,2024-09-01 02:08,2024-09-01 02:19,2024-09-01 08:08,2024-09-01 08:06,-2,,True,True,Airbus A320,N48355,2959
1576886,Delta,2019,LAX,JFK,2024-09-01 15:42,2024-09-01 16:02,2024-09-01 20:42,2024-09-01 20:49,7,Maintenance,True,True,Boeing 737,N89882,896
837173,Delta,9839,ATL,SEA,2024-09-01 04:21,2024-09-01 04:35,2024-09-01 05:21,2024-09-01 05:25,4,Air Traffic Control,False,True,Boeing 737,N13834,2093
1284060,Delta,2033,JFK,BOS,2024-09-01 20:09,2024-09-01 20:35,2024-09-02 02:09,2024-09-02 02:27,18,Maintenance,True,False,Boeing 777,N13365,2471
434256,Delta,465,ATL,MIA,2024-09-01 18:58,2024-09-01 19:09,2024-09-01 19:58,2024-09-01 19:51,-7,,False,False,Airbus A320,N95358,1062
1236194,Delta,2470,DFW,SFO,2024-09-01 08:50,2024-09-01 09:00,2024-09-01 12:50,2024-09-01 12:51,1,Weather,True,True,Boeing 777,N47351,2573
1505264,Delta,584,DFW,MIA,2024-09-01 00:17,2024-09-01 00:38,2024-09-01 03:17,2024-09-01 03:47,30,Air Traffic Control,False,False,Airbus A320,N32586,1818
1699853,Delta,2879,ATL,MIA,2024-09-01 18:17,2024-09-01 18:39,2024-09-01 22:17,2024-09-01 22:37,20,Air Traffic Control,True,True,Boeing 777,N79671,1840
983678,Delta,4327,DFW,JFK,2024-09-01 20:32,2024-09-01 20:53,2024-09-01 23:32,2024-09-01 23:46,14,Air Traffic Control,False,False,Boeing 737,N71828,1173
699935,Delta,7707,LAX,BOS,2024-09-01 16:23,2024-09-01 16:34,2024-09-01 18:23,2024-09-01 18:20,-3,,False,False,Airbus A320,N52077,810
389020,Delta,6764,ORD,MIA,2024-09-01 15:41,2024-09-01 15:42,2024-09-01 21:41,2024-09-01 21:46,5,Maintenance,False,True,Boeing 777,N35315,2777
1685931,Delta,8212,LAX,JFK,2024-09-01 16:22,2024-09-01 16:50,2024-09-01 21:22,2024-09-01 21:36,14,Air Traffic Control,False,False,Boeing 777,N22718,2813
985039,Delta,9238,LAX,SFO,2024-09-01 12:22,2024-09-01 12:28,2024-09-01 17:22,2024-09-01 17:41,19,Air Traffic Control,True,True,Boeing 737,N97045,1888
456434,Delta,4161,ORD,SEA,2024-09-01 12:54,2024-09-01 13:05,2024-09-01 17:54,2024-09-01 18:05,11,Weather,False,True,Boeing 737,N30669,1781
1667281,Delta,7325,ORD,MIA,2024-09-01 09:42,2024-09-01 09:44,2024-09-01 11:42,2024-09-01 11:55,13,Maintenance,True,False,Airbus A320,N25916,1852
1120969,Delta,4724,ORD,BOS,2024-09-01 09:32,2024-09-01 09:39,2024-09-01 12:32,2024-09-01 12:54,22,Weather,True,False,Boeing 777,N30733,1292
345102,Delta,8149,ATL,BOS,2024-09-01 05:14,2024-09-01 05:34,2024-09-01 07:14,2024-09-01 07:42,28,Maintenance,True,False,Airbus A320,N82117,612
1168605,Delta,1779,ORD,SEA,2024-09-01 19:05,2024-09-01 19:25,2024-09-01 23:05,2024-09-01 23:19,14,Maintenance,True,False,Airbus A320,N33466,2305
1257714,Delta,9579,ATL,MIA,2024-09-01 00:52,2024-09-01 00:59,2024-09-01 06:52,2024-09-01 06:42,-10,,True,True,Boeing 777,N56440,1674
1722325,Delta,3524,LAX,JFK,2024-09-01 13:46,2024-09-01 14:07,2024-09-01 19:46,2024-09-01 20:00,14,Weather,True,True,Boeing 777,N21959,2351
1266564,Delta,7243,ORD,JFK,2024-09-01 01:49,2024-09-01 01:53,2024-09-01 02:49,2024-09-01 03:14,25,Maintenance,False,True,Airbus A320,N84619,458
887775,Delta,810,ORD,JFK,2024-09-01 01:36,2024-09-01 01:39,2024-09-01 06:36,2024-09-01 06:30,-6,,False,True,Boeing 777,N46590,2246
404955,Delta,3652,ATL,MIA,2024-09-01 21:47,2024-09-01 22:03,2024-09-02 02:47,2024-09-02 02:38,-9,,False,False,Boeing 777,N51363,1071
453762,Delta,8915,ORD,SEA,2024-09-01 18:10,2024-09-01 18:25,2024-09-02 00:10,2024-09-02 00:05,-5,,True,True,Boeing 737,N29128,849
859151,Delta,8585,JFK,SFO,2024-09-01 05:23,2024-09-01 05:49,2024-09-01 08:23,2024-09-01 08:19,-4,,True,True,Boeing 737,N33051,1442
329611,Delta,5568,DFW,MIA,2024-09-01 09:33,2024-09-01 09:53,2024-09-01 15:33,2024-09-01 15:30,-3,,True,False,Boeing 737,N13216,1338
1583923,Delta,1879,ATL,SFO,2024-09-01 23:05,2024-09-01 23:24,2024-09-02 00:05,2024-09-02 00:08,3,Air Traffic Control,False,False,Boeing 777,N86828,910
811864,Delta,2163,ATL,SFO,2024-09-01 05:44,2024-09-01 06:07,2024-09-01 08:44,2024-09-01 08:41,-3,,True,True,Boeing 737,N67382,2917
188837,Delta,4493,JFK,SEA,2024-09-01 21:57,2024-09-01 22:23,2024-09-01 23:57,2024-09-02 00:25,28,Air Traffic Control,True,False,Airbus A320,N22624,2948
1516058,Delta,1104,JFK,JFK,2024-09-01 06:50,2024-09-01 06:57,2024-09-01 08:50,2024-09-01 08:48,-2,,False,False,Boeing 737,N69809,580
942773,Delta,577,JFK,BOS,2024-09-01 14:25,2024-09-01 14:27,2024-09-01 20:25,2024-09-01 20:29,4,Maintenance,True,False,Airbus A320,N67999,640
1374630,Delta,4822,ATL,SFO,2024-09-01 18:15,2024-09-01 18:16,2024-09-02 00:15,2024-09-02 00:20,5,Maintenance,True,True,Airbus A320,N56785,1969
586747,Delta,4550,ORD,SFO,2024-09-01 08:50,2024-09-01 08:59,2024-09-01 10:50,2024-09-01 10:58,8,Weather,False,True,Boeing 777,N40630,788
956653,Delta,6105,LAX,BOS,2024-09-01 06:56,2024-09-01 07:04,2024-09-01 12:56,2024-09-01 13:20,24,Weather,False,True,Airbus A320,N25786,1000
1447447,Delta,8745,LAX,SEA,2024-09-01 00:43,2024-09-01 01:09,2024-09-01 04:43,2024-09-01 04:33,-10,,False,False,Boeing 737,N56557,1909
293714,Delta,5089,JFK,SFO,2024-09-01 19:48,2024-09-01 20:18,2024-09-02 00:48,2024-09-02 00:57,9,Air Traffic Control,False,True,Boeing 777,N54485,487
753057,Delta,3978,JFK,SEA,2024-09-01 05:09,2024-09-01 05:09,2024-09-01 08:09,2024-09-01 08:34,25,Weather,False,True,Boeing 737,N89734,2035
1312658,Delta,6999,ATL,SFO,2024-09-01 19:44,2024-09-01 19:58,2024-09-02 01:44,2024-09-02 01:37,-7,,True,False,Boeing 737,N17544,2458
1420543,Delta,3753,LAX,BOS,2024-09-01 11:01,2024-09-01 11:26,2024-09-01 15:01,2024-09-01 15:09,8,Weather,False,True,Boeing 777,N94084,1944
1686224,Delta,2530,ATL,SFO,2024-09-01 01:37,2024-09-01 01:58,2024-09-01 03:37,2024-09-01 03:43,6,Air Traffic Control,False,False,Boeing 777,N88162,2064
448131,Delta,5987,ATL,SEA,2024-09-01 05:33,2024-09-01 05:35,2024-09-01 11:33,2024-09-01 11:23,-10,,False,False,Boeing 737,N34946,1527
1457543,Delta,2762,ATL,SEA,2024-09-01 07:22,2024-09-01 07:43,2024-09-01 09:22,2024-09-01 09:37,15,Air Traffic Control,True,False,Boeing 737,N99935,1027
767404,Delta,817,DFW,SEA,2024-09-01 17:47,2024-09-01 18:16,2024-09-01 19:47,2024-09-01 20:16,29,Air Traffic Control,True,True,Airbus A320,N96909,2554
1136146,Delta,9173,LAX,MIA,2024-09-01 23:17,2024-09-01 23:21,2024-09-02 03:17,2024-09-02 03:14,-3,,False,False,Boeing 777,N55025,758
293171,Delta,9116,LAX,JFK,2024-09-01 00:10,2024-09-01 00:28,2024-09-01 03:10,2024-09-01 03:00,-10,,True,False,Boeing 777,N50278,2354
813692,Delta,7045,JFK,BOS,2024-09-01 15:54,2024-09-01 16:20,2024-09-01 18:54,2024-09-01 19:12,18,Maintenance,True,True,Boeing 737,N89070,422
1691226,Delta,6596,DFW,SEA,2024-09-01 12:59,2024-09-01 13:27,2024-09-01 15:59,2024-09-01 16:06,7,Maintenance,False,True,Boeing 777,N78045,2365
1009421,Delta,4703,ATL,MIA,2024-09-01 18:30,2024-09-01 18:41,2024-09-01 20:30,2024-09-01 20:54,24,Maintenance,True,False,Boeing 737,N63675,1558
484219,Delta,2415,LAX,BOS,2024-09-01 22:06,2024-09-01 22:13,2024-09-02 04:06,2024-09-02 04:20,14,Weather,False,False,Boeing 737,N94844,127
211173,Delta,78,JFK,MIA,2024-09-01 03:58,2024-09-01 03:58,2024-09-01 08:58,2024-09-01 09:15,17,Maintenance,False,False,Boeing 737,N51475,1227
894956,Delta,4240,DFW,JFK,2024-09-01 05:26,2024-09-01 05:34,2024-09-01 07:26,2024-09-01 07:31,5,Air Traffic Control,False,True,Boeing 777,N10621,1489
343868,Delta,9614,LAX,SEA,2024-09-01 02:57,2024-09-01 03:25,2024-09-01 07:57,2024-09-01 07:56,-1,,True,False,Boeing 737,N66726,1913
1422444,Delta,8822,ORD,SEA,2024-09-01 15:58,2024-09-01 16:15,2024-09-01 16:58,2024-09-01 16:51,-7,,False,False,Boeing 737,N60184,1187
202901,Delta,452,LAX,MIA,2024-09-01 10:13,2024-09-01 10:27,2024-09-01 12:13,2024-09-01 12:15,2,Weather,True,True,Boeing 777,N45317,2922
1134292,Delta,2196,LAX,BOS,2024-09-01 17:37,2024-09-01 17:51,2024-09-01 22:37,2024-09-01 22:55,18,Maintenance,False,True,Boeing 777,N50717,2195
68656,Delta,1667,ATL,MIA,2024-09-01 09:05,2024-09-01 09:05,2024-09-01 13:05,2024-09-01 13:32,27,Maintenance,True,True,Airbus A320,N70723,1253
1304156,Delta,7727,ATL,BOS,2024-09-01 07:16,2024-09-01 07:19,2024-09-01 08:16,2024-09-01 08:22,6,Maintenance,False,True,Boeing 737,N27976,162
1598784,Delta,9179,LAX,SFO,2024-09-01 15:03,2024-09-01 15:28,2024-09-01 17:03,2024-09-01 16:55,-8,,True,True,Boeing 777,N23510,1585
1492796,Delta,8601,ATL,BOS,2024-09-01 18:19,2024-09-01 18:27,2024-09-02 00:19,2024-09-02 00:15,-4,,False,True,Boeing 777,N85358,2885
1417311,Delta,8579,DFW,BOS,2024-09-01 21:47,2024-09-01 21:49,2024-09-02 01:47,2024-09-02 01:58,11,Weather,False,True,Boeing 737,N15786,501
1607481,Delta,5181,DFW,MIA,2024-09-01 01:32,2024-09-01 02:01,2024-09-01 07:32,2024-09-01 07:34,2,Air Traffic Control,True,False,Airbus A320,N86745,2475
1622542,Delta,4746,DFW,SEA,2024-09-01 10:56,2024-09-01 10:58,2024-09-01 16:56,2024-09-01 17:15,19,Weather,False,True,Boeing 777,N70731,397
740332,Delta,8496,ORD,SEA,2024-09-01 18:12,2024-09-01 18:29,2024-09-01 19:12,2024-09-01 19:20,8,Weather,False,False,Boeing 777,N23054,2577
36264,Delta,2187,ORD,JFK,2024-09-01 14:30,2024-09-01 14:58,2024-09-01 15:30,2024-09-01 15:50,20,Maintenance,False,False,Boeing 737,N77949,1948
55708,Delta,8479,ORD,SFO,2024-09-01 07:46,2024-09-01 07:46,2024-09-01 09:46,2024-09-01 09:38,-8,,True,False,Boeing 737,N57480,2646
1737216,Delta,5617,DFW,MIA,2024-09-01 03:16,2024-09-01 03:32,2024-09-01 06:16,2024-09-01 06:25,9,Maintenance,True,True,Boeing 737,N63801,642
643611,Delta,9285,ATL,BOS,2024-09-01 07:48,2024-09-01 08:13,2024-09-01 13:48,2024-09-01 13:38,-10,,False,False,Airbus A320,N19271,1145
711686,Delta,7292,DFW,MIA,2024-09-01 07:47,2024-09-01 08:04,2024-09-01 11:47,2024-09-01 12:06,19,Maintenance,False,False,Airbus A320,N53507,1659
1699579,Delta,6066,LAX,JFK,2024-09-01 16:56,2024-09-01 17:21,2024-09-01 19:56,2024-09-01 20:19,23,Air Traffic Control,True,False,Airbus A320,N51306,2269
619497,Delta,1216,LAX,JFK,2024-09-01 04:37,2024-09-01 04:54,2024-09-01 05:37,2024-09-01 05:33,-4,,False,False,Airbus A320,N76721,2697
343390,Delta,4543,ORD,SFO,2024-09-01 05:01,2024-09-01 05:08,2024-09-01 07:01,2024-09-01 07:29,28,Weather,False,False,Airbus A320,N68334,295
832454,Delta,3739,ORD,BOS,2024-09-01 12:11,2024-09-01 12:24,2024-09-01 13:11,2024-09-01 13:10,-1,,False,False,Boeing 777,N80592,2098
258708,Delta,6312,JFK,JFK,2024-09-01 19:30,2024-09-01 19:42,2024-09-01 21:30,2024-09-01 21:27,-3,,False,True,Boeing 737,N16006,1545
1206888,Delta,7349,JFK,MIA,2024-09-01 16:22,2024-09-01 16:31,2024-09-01 17:22,2024-09-01 17:33,11,Maintenance,True,True,Airbus A320,N51224,2177
677742,Delta,549,ATL,JFK,2024-09-01 08:33,2024-09-01 08:56,2024-09-01 11:33,2024-09-01 11:25,-8,,True,False,Boeing 737,N95442,231
1631343,Delta,984,ATL,SFO,2024-09-01 19:48,2024-09-01 20:03,2024-09-01 22:48,2024-09-01 22:39,-9,,True,False,Airbus A320,N73289,1389
683517,Delta,4853,JFK,SFO,2024-09-01 09:15,2024-09-01 09:17,2024-09-01 11:15,2024-09-01 11:40,25,Weather,False,False,Boeing 737,N92895,631
649482,Delta,355,JFK,JFK,2024-09-01 05:34,2024-09-01 05:37,2024-09-01 07:34,2024-09-01 07:59,25,Maintenance,True,True,Boeing 737,N79997,2281
33817,Delta,3330,JFK,MIA,2024-09-01 19:27,2024-09-01 19:33,2024-09-01 22:27,2024-09-01 22:37,10,Weather,False,False,Boeing 777,N28941,2887
1554403,Delta,1402,JFK,MIA,2024-09-01 14:26,2024-09-01 14:36,2024-09-01 18:26,2024-09-01 18:35,9,Air Traffic Control,False,True,Boeing 777,N32846,1945
490456,Delta,55,DFW,SFO,2024-09-01 02:13,2024-09-01 02:43,2024-09-01 06:13,2024-09-01 06:31,18,Maintenance,False,True,Airbus A320,N63500,2319
831673,Delta,9822,ATL,BOS,2024-09-01 12:25,2024-09-01 12:48,2024-09-01 14:25,2024-09-01 14:41,16,Maintenance,True,False,Boeing 777,N16094,1376
1077939,Delta,1893,JFK,MIA,2024-09-01 03:27,2024-09-01 03:27,2024-09-01 06:27,2024-09-01 06:32,5,Weather,True,False,Airbus A320,N50734,2742
965681,Delta,9478,LAX,MIA,2024-09-01 03:33,2024-09-01 03:43,2024-09-01 04:33,2024-09-01 04:46,13,Maintenance,True,True,Boeing 777,N64589,2736
711903,Delta,1398,JFK,JFK,2024-09-01 14:54,2024-09-01 15:20,2024-09-01 16:54,2024-09-01 17:01,7,Maintenance,True,False,Airbus A320,N85727,2406
359196,Delta,6802,DFW,BOS,2024-09-01 10:56,2024-09-01 11:25,2024-09-01 11:56,2024-09-01 12:14,18,Weather,False,False,Boeing 737,N14432,1190
700856,Delta,3657,JFK,MIA,2024-09-01 05:00,2024-09-01 05:03,2024-09-01 07:00,2024-09-01 06:52,-8,,False,False,Boeing 737,N30124,2801
1099633,Delta,7443,LAX,SFO,2024-09-01 08:37,2024-09-01 08:59,2024-09-01 10:37,2024-09-01 10:38,1,Maintenance,False,False,Boeing 737,N54466,1229
1017564,Delta,265,ORD,SEA,2024-09-01 05:40,2024-09-01 05:41,2024-09-01 08:40,2024-09-01 08:38,-2,,True,True,Boeing 737,N72428,2913
47671,Delta,5630,DFW,BOS,2024-09-01 19:52,2024-09-01 20:08,2024-09-02 00:52,2024-09-02 01:11,19,Air Traffic Control,False,False,Boeing 777,N27918,1951
1621922,Delta,5546,ATL,JFK,2024-09-01 00:09,2024-09-01 00:38,2024-09-01 06:09,2024-09-01 06:12,3,Weather,True,False,Boeing 737,N77550,2393
486565,Delta,9640,DFW,JFK,2024-09-01 03:13,2024-09-01 03:31,2024-09-01 04:13,2024-09-01 04:14,1,Weather,True,True,Boeing 737,N60695,1623
1235007,Delta,2754,ORD,BOS,2024-09-01 16:50,2024-09-01 17:12,2024-09-01 18:50,2024-09-01 19:17,27,Maintenance,True,True,Boeing 737,N96909,1961
410007,Delta,2556,LAX,SFO,2024-09-01 13:24,2024-09-01 13:45,2024-09-01 16:24,2024-09-01 16:45,21,Air Traffic Control,True,False,Boeing 777,N47908,1409
1110605,Delta,3635,JFK,BOS,2024-09-01 17:08,2024-09-01 17:34,2024-09-01 21:08,2024-09-01 21:07,-1,,True,True,Boeing 737,N27906,2391
681553,Delta,5467,ATL,JFK,2024-09-01 23:05,2024-09-01 23:23,2024-09-02 04:05,2024-09-02 03:57,-8,,False,True,Boeing 777,N82250,2075
16502,Delta,1261,LAX,JFK,2024-09-01 20:42,2024-09-01 20:44,2024-09-01 21:42,2024-09-01 22:04,22,Air Traffic Control,False,False,Boeing 737,N86903,1721
61267,Delta,1239,ORD,BOS,2024-09-01 09:53,2024-09-01 09:59,2024-09-01 14:53,2024-09-01 15:23,30,Maintenance,True,False,Airbus A320,N51359,838
568127,Delta,7599,ATL,BOS,2024-09-01 13:55,2024-09-01 14:03,2024-09-01 18:55,2024-09-01 19:25,30,Air Traffic Control,True,False,Airbus A320,N48688,1602
1278409,Delta,5734,ORD,JFK,2024-09-01 10:23,2024-09-01 10:47,2024-09-01 12:23,2024-09-01 12:34,11,Air Traffic Control,True,True,Airbus A320,N68051,2357
264709,Delta,5025,JFK,BOS,2024-09-01 20:01,2024-09-01 20:03,2024-09-02 00:01,2024-09-02 00:20,19,Air Traffic Control,True,False,Airbus A320,N22135,1028
33798,Delta,7047,DFW,MIA,2024-09-01 13:40,2024-09-01 14:09,2024-09-01 19:40,2024-09-01 19:51,11,Weather,False,False,Airbus A320,N45672,662
1728621,Delta,8145,ATL,JFK,2024-09-01 11:22,2024-09-01 11:32,2024-09-01 13:22,2024-09-01 13:14,-8,,False,True,Boeing 777,N38877,1966
591038,Delta,3688,ORD,JFK,2024-09-01 14:19,2024-09-01 14:45,2024-09-01 16:19,2024-09-01 16:44,25,Maintenance,True,False,Airbus A320,N66265,595
